40
20
['358', '61', '525', '738', '522', '666', '597', '694', '545', '162', '121', '432', '708', '618', '639', '82', '20', '221', '199', '347']
['603', '310', '585', '525', '738', '509', '767', '25', '616', '666', '83', '694', '162', '463', '686', '708', '339', '639', '262', '650']
['593', '509', '767', '576', '522', '666', '545', '14', '708', '618', '332', '96', '288', '683', '537', '607', '34', '599', '797', '487']
['391', '546', '358', '738', '83', '180', '597', '545', '432', '708', '618', '332', '20', '221', '607', '678', '199', '265', '239', '797']
['529', '593', '25', '616', '666', '83', '162', '121', '432', '14', '262', '707', '96', '221', '607', '678', '199', '347', '599', '248']
['358', '593', '525', '509', '767', '25', '616', '764', '576', '522', '597', '545', '162', '121', '708', '332', '96', '288', '20', '607']
['687', '546', '61', '509', '767', '25', '764', '576', '522', '83', '180', '694', '545', '162', '432', '708', '332', '639', '707', '23']
['475', '525', '764', '522', '180', '597', '162', '463', '686', '432', '723', '618', '332', '262', '650', '707', '683', '20', '775', '244']
['391', '358', '61', '740', '83', '180', '597', '694', '162', '463', '432', '723', '618', '332', '288', '683', '537', '221', '607', '678']
['383', '275', '358', '61', '738', '545', '686', '708', '332', '262', '23', '683', '607', '678', '775', '599', '244', '361', '504', '676']
['714', '100', '525', '738', '767', '740', '576', '666', '83', '597', '162', '121', '332', '288', '23', '607', '199', '265', '239', '248']
['753', '593', '509', '25', '616', '764', '740', '694', '162', '686', '14', '708', '639', '262', '82', '288', '683', '20', '607', '199']
['391', '546', '61', '767', '576', '666', '83', '545', '463', '686', '432', '708', '262', '96', '607', '265', '347', '504', '479', '433']
['358', '61', '25', '616', '740', '83', '180', '162', '432', '618', '339', '650', '707', '20', '221', '34', '239', '487', '361', '693']
['291', '44', '391', '25', '764', '83', '463', '432', '618', '639', '607', '678', '239', '775', '347', '248', '797', '244', '361', '670']
['546', '593', '525', '738', '509', '25', '616', '764', '740', '723', '339', '639', '262', '288', '23', '683', '20', '221', '607', '678']
['511', '55', '525', '767', '764', '740', '576', '180', '694', '545', '463', '339', '262', '96', '288', '23', '607', '678', '199', '34']
['391', '546', '358', '593', '767', '25', '616', '666', '694', '162', '723', '708', '618', '339', '332', '537', '221', '678', '775', '599']
['358', '61', '525', '738', '25', '616', '764', '740', '83', '180', '597', '162', '121', '14', '339', '332', '650', '96', '288', '23']
['766', '738', '509', '25', '740', '83', '545', '463', '121', '432', '723', '650', '82', '707', '96', '683', '537', '199', '265', '599']
['546', '358', '525', '738', '616', '740', '576', '83', '694', '545', '432', '723', '262', '82', '23', '199', '265', '599', '487', '244']
['509', '25', '616', '740', '576', '522', '666', '121', '14', '723', '339', '82', '288', '683', '678', '199', '34', '265', '670', '504']
['546', '593', '25', '764', '740', '83', '180', '694', '162', '121', '14', '618', '332', '707', '683', '20', '537', '607', '265', '239']
['525', '738', '25', '616', '764', '522', '666', '463', '723', '618', '639', '262', '707', '288', '23', '20', '537', '34', '265', '347']
['391', '358', '61', '593', '509', '767', '576', '666', '597', '545', '162', '121', '432', '14', '332', '639', '650', '96', '20', '221']
['358', '25', '616', '740', '576', '522', '83', '597', '694', '463', '708', '618', '339', '639', '262', '707', '288', '221', '607', '239']
['369', '362', '391', '546', '525', '738', '509', '25', '616', '740', '576', '522', '686', '14', '618', '339', '332', '650', '707', '288']
['767', '576', '522', '83', '180', '463', '686', '121', '14', '723', '708', '639', '262', '650', '288', '683', '221', '607', '34', '239']
['358', '61', '738', '616', '764', '83', '694', '545', '463', '432', '723', '708', '332', '82', '537', '678', '199', '34', '775', '797']
['391', '546', '358', '593', '767', '25', '616', '576', '666', '597', '694', '545', '162', '463', '14', '723', '650', '96', '683', '537']
['245', '673', '61', '525', '738', '509', '576', '666', '180', '694', '121', '14', '708', '618', '332', '639', '82', '288', '683', '20']
['546', '358', '593', '767', '616', '764', '740', '522', '666', '180', '463', '686', '432', '708', '339', '332', '639', '650', '82', '23']
['540', '61', '525', '509', '25', '764', '576', '522', '666', '83', '180', '545', '162', '432', '723', '339', '650', '96', '288', '23']
['546', '616', '764', '740', '463', '121', '723', '708', '339', '332', '262', '82', '707', '288', '683', '537', '221', '607', '678', '199']
['358', '61', '593', '767', '25', '616', '740', '83', '180', '597', '694', '545', '463', '686', '432', '14', '708', '332', '262', '650']
['391', '546', '593', '525', '509', '764', '180', '597', '545', '162', '121', '14', '708', '339', '262', '650', '20', '221', '239', '347']
['391', '767', '764', '666', '83', '597', '545', '686', '432', '14', '708', '339', '650', '707', '288', '23', '221', '599', '797', '614']
['76', '331', '391', '546', '358', '61', '593', '767', '616', '576', '522', '180', '694', '545', '121', '432', '14', '723', '708', '262']
['358', '525', '764', '576', '83', '162', '463', '121', '708', '339', '639', '82', '707', '23', '683', '221', '678', '199', '347', '599']
['512', '546', '358', '593', '525', '738', '767', '25', '740', '666', '121', '432', '14', '723', '332', '650', '707', '288', '23', '221']
['225', '391', '546', '593', '509', '616', '740', '83', '180', '694', '686', '432', '14', '723', '618', '339', '332', '262', '650', '82']
['46', '546', '61', '593', '509', '616', '764', '576', '666', '694', '432', '14', '339', '332', '650', '683', '537', '221', '678', '199']
['796', '358', '525', '767', '25', '740', '522', '597', '694', '545', '162', '463', '686', '121', '432', '708', '618', '332', '288', '23']
['624', '642', '61', '593', '525', '25', '576', '597', '686', '121', '14', '708', '639', '96', '23', '607', '678', '34', '265', '248']
['391', '546', '509', '666', '597', '162', '463', '686', '432', '650', '96', '288', '23', '683', '537', '607', '678', '239', '248', '797']
['391', '546', '61', '525', '767', '576', '522', '180', '597', '545', '121', '708', '650', '82', '96', '683', '221', '347', '248', '487']
['705', '391', '593', '738', '509', '767', '616', '740', '576', '522', '83', '121', '432', '14', '262', '82', '96', '288', '537', '199']
['482', '391', '546', '358', '616', '740', '666', '180', '545', '162', '432', '723', '618', '332', '639', '262', '650', '82', '707', '96']
['546', '593', '525', '764', '740', '666', '180', '597', '545', '463', '121', '723', '708', '339', '262', '707', '23', '537', '199', '34']
['546', '25', '545', '463', '121', '432', '723', '708', '618', '339', '332', '639', '262', '650', '20', '537', '221', '678', '199', '775']
['745', '611', '546', '61', '764', '740', '666', '83', '597', '463', '121', '432', '723', '262', '23', '683', '20', '678', '199', '34']
['546', '358', '61', '593', '525', '25', '616', '83', '545', '162', '686', '121', '723', '618', '332', '82', '288', '23', '683', '20']
['546', '358', '738', '509', '616', '740', '522', '666', '83', '180', '463', '686', '121', '14', '618', '262', '82', '707', '96', '288']
['391', '525', '509', '767', '740', '83', '597', '162', '463', '723', '708', '339', '23', '683', '678', '248', '487', '361', '504', '614']
['358', '25', '616', '740', '576', '522', '666', '83', '545', '463', '121', '14', '708', '339', '288', '23', '34', '347', '599', '248']
['391', '525', '738', '767', '764', '83', '597', '432', '618', '332', '650', '82', '23', '20', '537', '678', '199', '34', '239', '347']
['199', '546', '61', '593', '738', '509', '25', '576', '522', '597', '694', '545', '162', '463', '432', '14', '708', '332', '639', '82']
['288', '358', '593', '764', '740', '522', '666', '180', '545', '463', '121', '723', '339', '82', '707', '23', '221', '678', '199', '239']
['546', '358', '509', '25', '764', '740', '522', '666', '83', '121', '708', '339', '639', '262', '288', '683', '537', '678', '34', '347']
['546', '358', '61', '509', '767', '616', '764', '740', '576', '522', '597', '162', '686', '618', '339', '262', '650', '707', '288', '683']
['546', '593', '525', '738', '767', '764', '740', '597', '463', '686', '121', '432', '708', '262', '82', '707', '20', '537', '607', '678']
['391', '546', '358', '61', '767', '25', '740', '576', '522', '666', '597', '694', '545', '686', '432', '14', '723', '332', '707', '23']
['391', '358', '61', '593', '767', '25', '616', '740', '597', '463', '121', '332', '639', '23', '683', '20', '239', '599', '614', '220']
['61', '509', '767', '576', '522', '83', '180', '545', '162', '121', '432', '14', '639', '262', '650', '96', '288', '221', '607', '239']
['345', '353', '657', '546', '358', '61', '738', '180', '597', '686', '14', '618', '639', '262', '82', '23', '683', '537', '221', '607']
['177', '481', '160', '391', '738', '616', '764', '666', '180', '597', '545', '686', '708', '618', '639', '82', '707', '288', '23', '683']
['298', '391', '546', '358', '593', '738', '509', '767', '616', '740', '576', '83', '597', '545', '162', '121', '14', '723', '708', '339']
['337', '391', '358', '593', '525', '509', '740', '576', '522', '83', '180', '545', '463', '686', '121', '432', '14', '723', '618', '707']
['546', '509', '764', '666', '597', '545', '463', '121', '708', '639', '20', '537', '221', '199', '239', '347', '599', '244', '361', '504']
['525', '522', '83', '162', '432', '618', '332', '262', '707', '288', '683', '607', '678', '34', '265', '775', '248', '244', '670', '379']
['134', '546', '61', '593', '525', '509', '616', '522', '83', '180', '463', '686', '723', '708', '332', '262', '20', '537', '678', '239']
['358', '593', '525', '738', '509', '25', '616', '740', '576', '522', '666', '597', '545', '686', '432', '723', '618', '262', '82', '23']
['546', '358', '61', '593', '738', '509', '25', '616', '576', '522', '545', '162', '463', '723', '639', '650', '82', '96', '288', '683']
['767', '616', '576', '180', '597', '162', '288', '683', '20', '265', '775', '487', '504', '614', '676', '479', '476', '641', '558', '706']
['391', '546', '61', '767', '616', '764', '576', '666', '545', '162', '686', '121', '723', '708', '618', '639', '262', '82', '96', '23']
['391', '61', '738', '616', '740', '576', '666', '180', '694', '162', '121', '432', '723', '639', '650', '288', '34', '265', '599', '248']
['391', '525', '509', '25', '764', '522', '180', '597', '694', '545', '686', '121', '14', '708', '618', '332', '82', '707', '288', '683']
['546', '525', '509', '25', '764', '740', '83', '597', '463', '686', '618', '339', '650', '683', '20', '537', '221', '607', '199', '34']
['391', '61', '593', '740', '576', '522', '597', '463', '121', '708', '332', '262', '650', '96', '607', '678', '34', '265', '239', '347']
['391', '546', '525', '738', '616', '740', '83', '597', '545', '463', '686', '432', '14', '618', '332', '650', '82', '96', '288', '23']
['391', '546', '525', '509', '764', '597', '162', '14', '723', '332', '262', '707', '683', '199', '34', '347', '599', '797', '614', '676']
['731', '61', '525', '738', '25', '616', '764', '740', '576', '666', '180', '162', '686', '618', '332', '650', '82', '288', '23', '607']
['358', '525', '738', '509', '767', '616', '83', '180', '694', '162', '723', '618', '332', '650', '82', '707', '288', '683', '221', '607']
['450', '394', '391', '546', '61', '738', '509', '25', '616', '740', '666', '694', '545', '463', '121', '432', '723', '639', '650', '288']
['593', '616', '764', '522', '666', '180', '694', '545', '432', '14', '723', '618', '339', '639', '82', '96', '23', '683', '607', '248']
['61', '509', '666', '83', '545', '162', '121', '723', '708', '618', '339', '332', '262', '650', '707', '288', '683', '20', '537', '199']
['602', '660', '61', '767', '666', '180', '597', '694', '162', '121', '14', '618', '639', '650', '96', '288', '23', '239', '775', '487']
['780', '391', '546', '61', '738', '767', '25', '740', '694', '545', '121', '723', '339', '262', '96', '607', '34', '265', '239', '775']
['358', '616', '764', '740', '576', '83', '162', '463', '432', '723', '618', '262', '650', '707', '20', '607', '199', '34', '265', '347']
['358', '61', '738', '767', '25', '764', '740', '576', '666', '180', '162', '121', '708', '639', '96', '23', '20', '221', '607', '678']
['307', '391', '358', '61', '525', '509', '764', '666', '83', '597', '162', '463', '686', '639', '262', '650', '82', '288', '23', '683']
['426', '593', '767', '25', '616', '764', '723', '339', '332', '650', '707', '96', '23', '607', '678', '34', '775', '347', '244', '614']
['645', '391', '546', '61', '593', '525', '767', '25', '740', '576', '180', '597', '694', '545', '14', '639', '650', '82', '707', '96']
['61', '593', '525', '509', '616', '740', '666', '597', '694', '162', '463', '686', '121', '262', '650', '82', '288', '683', '20', '221']
['61', '593', '525', '767', '616', '522', '666', '83', '597', '694', '463', '14', '723', '339', '332', '639', '262', '707', '288', '23']
['391', '358', '509', '767', '616', '764', '576', '180', '597', '694', '545', '14', '339', '639', '262', '96', '288', '23', '537', '607']
['574', '61', '593', '738', '25', '576', '180', '597', '545', '432', '14', '723', '618', '639', '262', '82', '707', '23', '199', '34']
['358', '525', '738', '25', '162', '432', '723', '708', '639', '650', '288', '537', '221', '678', '34', '347', '248', '797', '244', '504']
['391', '61', '738', '767', '25', '576', '83', '694', '545', '463', '686', '121', '708', '339', '639', '262', '707', '683', '20', '221']
['536', '61', '593', '525', '740', '83', '432', '708', '618', '639', '82', '707', '96', '20', '537', '678', '199', '347', '599', '487']
