200
800
['34', '574', '148', '372', '909']
['356', '178', '466', '957', '673', '115', '446', '547', '421', '49', '663', '928', '577', '315', '627', '479', '449', '802', '674', '176']
['838', '496', '728', '175', '330', '483', '886', '682', '168', '691', '870', '732', '112', '883', '417', '141', '898', '625', '220', '918']
['268', '120', '406', '998', '370', '247', '941', '674', '144', '166', '137', '689', '356', '592', '581', '761', '861', '457', '874', '274']
['52', '963', '181', '114', '980', '861', '268', '532', '531', '157', '458', '851', '886', '678', '852', '929', '348', '206', '491', '330']
['564', '950', '311', '711', '72', '495', '494', '428', '306', '761', '128', '132', '794', '455', '956', '682', '683', '207', '90', '929']
['205', '842', '466', '371', '468', '392', '727', '289', '118', '893', '957', '596', '278', '225', '126', '172', '103', '137', '741', '999']
['232', '918', '574', '792', '398', '21', '64', '84', '173', '653', '392', '422', '856', '19', '139', '628', '821', '914', '561', '615']
['75', '528', '423', '507', '367', '840', '968', '155', '401', '2', '280', '585', '143', '498', '603', '612', '715', '960', '418', '191']
['949', '715', '144', '815', '822', '426', '81', '332', '747', '19', '335', '567', '700', '441', '579', '710', '750', '651', '248', '92']
['909', '208', '643', '980', '685', '720', '378', '427', '922', '871', '236', '213', '255', '969', '143', '273', '217', '362', '179', '192']
['765', '470', '858', '232', '566', '906', '234', '203', '174', '387', '766', '444', '27', '648', '298', '125', '758', '774', '947', '84']
['169', '51', '151', '751', '758', '128', '120', '813', '336', '356', '505', '331', '361', '63', '448', '732', '986', '66', '874', '392']
['952', '961', '115', '108', '82', '870', '609', '990', '36', '456', '258', '824', '785', '429', '320', '804', '786', '799', '930', '220']
['385', '898', '457', '360', '340', '505', '417', '274', '781', '279', '138', '23', '39', '711', '501', '732', '996', '35', '943', '772']
['875', '244', '66', '152', '622', '56', '565', '416', '133', '318', '728', '334', '749', '723', '232', '116', '398', '26', '312', '748']
['874', '641', '484', '955', '122', '534', '130', '213', '464', '194', '161', '797', '182', '152', '267', '693', '916', '210', '510', '285']
['642', '662', '966', '959', '288', '883', '198', '495', '405', '550', '882', '434', '374', '574', '694', '822', '471', '585', '245', '164']
['536', '138', '136', '729', '261', '403', '360', '338', '49', '639', '446', '745', '794', '280', '753', '313', '865', '552', '391', '406']
['229', '996', '410', '552', '902', '769', '442', '444', '305', '337', '408', '550', '562', '68', '188', '455', '910', '71', '139', '277']
['492', '290', '469', '613', '829', '718', '171', '716', '637', '998', '669', '678', '181', '159', '121', '728', '482', '398', '320', '915']
['315', '660', '164', '313', '214', '178', '824', '754', '353', '568', '901', '78', '911', '916', '561', '685', '492', '62', '955', '208']
['822', '739', '195', '317', '214', '554', '603', '895', '562', '630', '732', '70', '568', '40', '668', '482', '497', '573', '785', '624']
['903', '221', '604', '42', '112', '354', '468', '275', '597', '124', '520', '629', '166', '260', '876', '573', '435', '932', '331', '193']
['967', '193', '177', '79', '145', '260', '721', '470', '871', '176', '723', '531', '762', '811', '880', '55', '719', '774', '243', '933']
['493', '7', '468', '652', '498', '89', '186', '536', '487', '19', '376', '538', '820', '480', '801', '797', '360', '239', '703', '912']
['937', '365', '726', '163', '625', '745', '583', '149', '994', '338', '361', '789', '976', '102', '146', '443', '383', '779', '226', '872']
['287', '498', '791', '937', '375', '437', '793', '116', '505', '572', '423', '751', '830', '378', '710', '394', '159', '637', '628', '243']
['500', '393', '505', '834', '57', '959', '465', '170', '581', '835', '542', '775', '161', '607', '638', '22', '480', '194', '182', '768']
['72', '912', '427', '856', '531', '454', '456', '752', '410', '559', '844', '836', '236', '401', '14', '12', '335', '187', '587', '123']
['725', '437', '389', '626', '826', '904', '164', '785', '268', '859', '749', '434', '708', '304', '51', '645', '113', '642', '767', '94']
['49', '508', '910', '802', '297', '935', '610', '153', '864', '884', '592', '550', '646', '169', '36', '780', '119', '143', '63', '877']
['324', '194', '956', '290', '339', '296', '951', '200', '710', '691', '81', '880', '27', '440', '537', '259', '981', '278', '253', '516']
['974', '101', '921', '761', '577', '900', '489', '179', '16', '161', '207', '698', '63', '213', '733', '879', '943', '655', '105', '809']
['522', '853', '100', '407', '478', '334', '964', '7', '81', '629', '898', '68', '232', '651', '390', '953', '381', '466', '847', '272']
['603', '625', '270', '485', '663', '792', '745', '309', '106', '176', '248', '70', '799', '398', '733', '517', '760', '912', '388', '844']
['200', '54', '96', '86', '919', '522', '518', '994', '795', '363', '664', '241', '81', '961', '698', '645', '383', '194', '578', '301']
['480', '293', '207', '906', '228', '706', '948', '388', '812', '234', '34', '299', '216', '451', '745', '601', '73', '445', '609', '321']
['832', '344', '459', '124', '639', '552', '26', '370', '182', '260', '93', '510', '509', '822', '81', '458', '35', '13', '679', '792']
['414', '43', '460', '605', '658', '897', '236', '682', '994', '282', '600', '629', '490', '645', '627', '696', '841', '229', '239', '529']
['402', '634', '567', '539', '723', '63', '893', '667', '52', '158', '736', '178', '792', '580', '657', '57', '575', '269', '965', '231']
['334', '924', '573', '102', '188', '969', '456', '216', '595', '602', '798', '11', '596', '569', '743', '521', '377', '454', '164', '125']
['912', '311', '173', '252', '951', '102', '899', '213', '767', '954', '417', '573', '645', '986', '42', '958', '537', '859', '910', '900']
['554', '751', '894', '921', '503', '888', '813', '129', '834', '597', '15', '358', '401', '306', '953', '370', '971', '743', '657', '163']
['843', '506', '516', '381', '488', '874', '569', '691', '382', '79', '8', '686', '582', '220', '88', '440', '869', '64', '580', '905']
['546', '818', '528', '670', '590', '378', '95', '342', '861', '383', '772', '149', '619', '686', '945', '710', '549', '748', '807', '431']
['678', '743', '417', '613', '828', '77', '655', '724', '120', '111', '887', '141', '521', '531', '727', '288', '71', '822', '787', '59']
['319', '268', '503', '531', '595', '723', '17', '115', '877', '58', '342', '953', '844', '290', '482', '235', '206', '680', '988', '672']
['879', '910', '596', '797', '815', '804', '240', '262', '989', '739', '310', '677', '503', '526', '347', '142', '8', '789', '476', '151']
['183', '466', '854', '276', '441', '191', '631', '936', '549', '175', '878', '938', '508', '911', '894', '949', '691', '326', '236', '208']
['707', '615', '484', '768', '877', '853', '871', '821', '608', '349', '266', '71', '406', '591', '466', '518', '0', '33', '580', '757']
['342', '164', '409', '648', '827', '62', '378', '755', '969', '965', '956', '106', '483', '804', '444', '252', '920', '417', '334', '826']
['783', '138', '858', '926', '881', '869', '604', '638', '503', '465', '352', '585', '322', '0', '276', '490', '11', '580', '388', '51']
['142', '524', '715', '173', '781', '831', '880', '23', '257', '702', '40', '370', '873', '825', '181', '782', '192', '875', '3', '54']
['796', '424', '969', '975', '944', '62', '972', '167', '844', '632', '564', '336', '789', '471', '371', '501', '781', '271', '403', '426']
['973', '318', '221', '382', '884', '888', '100', '330', '419', '886', '726', '105', '49', '445', '269', '752', '358', '169', '990', '118']
['370', '854', '288', '312', '551', '323', '897', '85', '979', '50', '789', '531', '62', '640', '67', '866', '797', '803', '79', '867']
['550', '907', '556', '275', '792', '282', '300', '115', '924', '570', '658', '226', '198', '615', '180', '809', '670', '163', '906', '437']
['858', '981', '750', '497', '899', '290', '684', '653', '660', '855', '267', '358', '414', '764', '994', '420', '781', '125', '551', '313']
['270', '257', '705', '845', '206', '583', '226', '802', '636', '445', '728', '375', '410', '528', '746', '965', '781', '533', '701', '569']
['274', '859', '469', '380', '564', '434', '660', '910', '930', '632', '326', '289', '163', '881', '99', '378', '173', '789', '231', '882']
['493', '945', '554', '221', '899', '878', '324', '429', '775', '741', '906', '249', '843', '761', '132', '240', '587', '265', '528', '796']
['971', '955', '969', '979', '768', '77', '239', '277', '463', '373', '427', '911', '1', '521', '929', '331', '634', '366', '658', '805']
['15', '390', '923', '67', '805', '996', '781', '867', '587', '1', '636', '639', '508', '123', '212', '315', '799', '707', '253', '262']
['743', '199', '558', '659', '899', '609', '109', '351', '565', '390', '340', '787', '419', '210', '525', '752', '942', '889', '463', '760']
['878', '422', '662', '898', '143', '475', '930', '962', '608', '29', '838', '336', '545', '307', '185', '277', '95', '970', '369', '290']
['730', '538', '426', '261', '714', '306', '550', '972', '583', '195', '386', '806', '663', '722', '837', '340', '865', '497', '762', '916']
['837', '152', '794', '156', '170', '360', '754', '66', '111', '692', '856', '489', '58', '149', '761', '343', '262', '769', '10', '703']
['368', '234', '273', '628', '496', '681', '524', '739', '451', '697', '873', '61', '140', '964', '961', '776', '501', '571', '86', '585']
['992', '867', '575', '228', '168', '695', '319', '347', '530', '239', '408', '258', '153', '658', '444', '610', '81', '275', '307', '163']
['283', '419', '705', '704', '541', '129', '233', '136', '543', '850', '709', '573', '829', '592', '206', '287', '433', '724', '242', '17']
['328', '478', '488', '725', '538', '821', '511', '309', '281', '306', '127', '449', '607', '930', '709', '330', '432', '808', '925', '438']
['210', '530', '719', '332', '801', '130', '991', '525', '284', '315', '589', '37', '711', '201', '21', '652', '852', '460', '759', '290']
['878', '435', '529', '893', '457', '405', '377', '846', '587', '703', '217', '539', '167', '507', '96', '200', '236', '572', '863', '478']
['489', '702', '604', '666', '960', '542', '49', '436', '817', '728', '898', '384', '867', '687', '936', '373', '227', '475', '150', '314']
['789', '112', '321', '481', '127', '837', '473', '478', '60', '380', '948', '225', '788', '444', '302', '714', '719', '116', '607', '976']
['396', '477', '507', '843', '7', '189', '274', '381', '348', '880', '944', '452', '710', '285', '434', '962', '965', '993', '209', '702']
['89', '529', '221', '901', '561', '474', '68', '553', '969', '804', '337', '999', '830', '232', '254', '816', '970', '947', '919', '69']
['137', '368', '784', '634', '273', '379', '429', '554', '267', '122', '462', '155', '646', '357', '625', '779', '765', '489', '851', '830']
['248', '104', '886', '635', '944', '557', '376', '954', '836', '644', '804', '882', '987', '615', '625', '809', '822', '298', '99', '387']
['758', '856', '746', '19', '992', '136', '269', '265', '731', '226', '747', '785', '146', '908', '542', '170', '10', '502', '879', '931']
['213', '280', '37', '678', '365', '434', '141', '188', '120', '319', '221', '86', '808', '899', '173', '774', '780', '265', '908', '332']
['497', '821', '211', '699', '304', '591', '788', '937', '52', '605', '872', '406', '828', '456', '920', '874', '508', '380', '79', '950']
['824', '199', '185', '168', '457', '358', '249', '746', '53', '626', '928', '197', '527', '868', '62', '845', '894', '992', '807', '163']
['543', '681', '35', '220', '328', '325', '842', '444', '623', '766', '904', '908', '762', '132', '648', '417', '979', '113', '760', '10']
['102', '445', '549', '679', '158', '302', '520', '521', '529', '873', '868', '126', '325', '198', '710', '2', '537', '668', '458', '324']
['405', '483', '298', '869', '158', '901', '907', '695', '54', '800', '342', '738', '155', '476', '420', '430', '965', '294', '179', '200']
['613', '745', '575', '96', '923', '216', '45', '276', '768', '127', '87', '523', '441', '233', '58', '413', '214', '816', '746', '91']
['793', '155', '689', '160', '832', '616', '81', '409', '545', '535', '558', '555', '159', '14', '514', '487', '933', '490', '866', '863']
['640', '31', '327', '41', '409', '862', '568', '627', '912', '593', '49', '777', '110', '788', '628', '39', '123', '85', '460', '958']
['585', '136', '627', '907', '515', '176', '385', '197', '959', '433', '731', '616', '725', '305', '524', '971', '181', '676', '519', '994']
['981', '916', '780', '259', '417', '675', '923', '342', '292', '901', '736', '973', '347', '895', '84', '384', '896', '618', '277', '58']
['462', '707', '248', '383', '955', '208', '44', '194', '206', '610', '6', '725', '41', '625', '628', '970', '463', '254', '576', '239']
['285', '643', '906', '622', '404', '996', '329', '820', '691', '989', '491', '15', '342', '970', '686', '338', '873', '801', '963', '217']
['336', '936', '550', '582', '602', '351', '344', '150', '345', '26', '498', '912', '220', '947', '264', '877', '88', '272', '509', '281']
['805', '432', '212', '957', '164', '109', '603', '80', '769', '554', '256', '343', '309', '634', '273', '835', '188', '941', '390', '770']
['620', '63', '115', '377', '117', '737', '408', '322', '634', '549', '9', '818', '538', '926', '285', '465', '313', '350', '706', '873']
['12', '778', '929', '812', '868', '273', '385', '598', '432', '67', '383', '990', '296', '691', '829', '478', '326', '50', '556', '737']
['163', '603', '771', '401', '887', '87', '915', '994', '284', '751', '282', '990', '449', '584', '220', '861', '869', '292', '658', '256']
